x-axis,MATH
Hertz,dBV
+14.58000E+03,-79.97803E+00
+14.60000E+03,-74.42627E+00
+14.62000E+03,-71.78711E+00
+14.64000E+03,-71.82007E+00
+14.66000E+03,-73.85010E+00
+14.68000E+03,-77.94067E+00
+14.70000E+03,-83.25073E+00
+14.72000E+03,-87.11914E+00
+14.74000E+03,-86.34033E+00
+14.76000E+03,-83.88428E+00
+14.78000E+03,-83.37402E+00
+14.80000E+03,-83.67432E+00
+14.82000E+03,-86.09131E+00
+14.84000E+03,-90.83496E+00
+14.86000E+03,-95.07813E+00
+14.88000E+03,-94.55688E+00
+14.90000E+03,-90.04395E+00
+14.92000E+03,-86.33423E+00
+14.94000E+03,-85.54565E+00
+14.96000E+03,-86.26465E+00
+14.98000E+03,-91.66016E+00
+15.00000E+03,-95.45532E+00
+15.02000E+03,-90.00854E+00
+15.04000E+03,-85.07568E+00
+15.06000E+03,-84.97925E+00
+15.08000E+03,-85.15625E+00
+15.10000E+03,-89.98047E+00
+15.12000E+03,-97.57568E+00
+15.14000E+03,-97.62207E+00
+15.16000E+03,-95.90454E+00
+15.18000E+03,-93.39478E+00
+15.20000E+03,-91.00952E+00
+15.22000E+03,-89.36646E+00
+15.24000E+03,-92.98340E+00
+15.26000E+03,-100.93994E+00
+15.28000E+03,-102.49756E+00
+15.30000E+03,-96.13403E+00
+15.32000E+03,-91.29761E+00
+15.34000E+03,-92.38159E+00
+15.36000E+03,-91.43921E+00
+15.38000E+03,-88.96240E+00
+15.40000E+03,-90.79590E+00
+15.42000E+03,-89.61426E+00
+15.44000E+03,-87.01172E+00
+15.46000E+03,-88.37891E+00
+15.48000E+03,-89.34692E+00
+15.50000E+03,-91.93726E+00
+15.52000E+03,-91.64673E+00
+15.54000E+03,-89.09546E+00
+15.56000E+03,-84.81567E+00
+15.58000E+03,-79.03564E+00
+15.60000E+03,-75.84717E+00
+15.62000E+03,-75.11108E+00
+15.64000E+03,-78.87939E+00
+15.66000E+03,-90.27344E+00
+15.68000E+03,-95.84839E+00
+15.70000E+03,-90.82642E+00
+15.72000E+03,-88.43994E+00
+15.74000E+03,-85.72021E+00
+15.76000E+03,-80.15991E+00
+15.78000E+03,-76.92139E+00
+15.80000E+03,-78.43140E+00
+15.82000E+03,-81.89331E+00
+15.84000E+03,-85.96191E+00
+15.86000E+03,-86.27563E+00
