x-axis,MATH
Hertz,dBV
+142.2000E+03,-92.51373E+00
+142.4000E+03,-92.55280E+00
+142.6000E+03,-92.28973E+00
+142.8000E+03,-91.24969E+00
+143.0000E+03,-89.87305E+00
+143.2000E+03,-89.13116E+00
+143.4000E+03,-89.32648E+00
+143.6000E+03,-90.18097E+00
+143.8000E+03,-92.56714E+00
+144.0000E+03,-95.37109E+00
+144.2000E+03,-97.43164E+00
+144.4000E+03,-98.66791E+00
+144.6000E+03,-98.61542E+00
+144.8000E+03,-95.97168E+00
+145.0000E+03,-94.02771E+00
+145.2000E+03,-96.12976E+00
+145.4000E+03,-101.67664E+00
+145.6000E+03,-103.98254E+00
+145.8000E+03,-100.15961E+00
+146.0000E+03,-97.56866E+00
+146.2000E+03,-99.13727E+00
+146.4000E+03,-102.84058E+00
+146.6000E+03,-101.81305E+00
+146.8000E+03,-93.40088E+00
+147.0000E+03,-85.70496E+00
+147.2000E+03,-79.77509E+00
+147.4000E+03,-74.79950E+00
+147.6000E+03,-71.02570E+00
+147.8000E+03,-68.72101E+00
+148.0000E+03,-66.88324E+00
+148.2000E+03,-66.03027E+00
+148.4000E+03,-65.55634E+00
+148.6000E+03,-65.63568E+00
+148.8000E+03,-66.20789E+00
+149.0000E+03,-67.09808E+00
+149.2000E+03,-68.66272E+00
+149.4000E+03,-70.49561E+00
+149.6000E+03,-72.90283E+00
+149.8000E+03,-75.72906E+00
+150.0000E+03,-78.70422E+00
+150.2000E+03,-81.92108E+00
+150.4000E+03,-85.31433E+00
+150.6000E+03,-89.05487E+00
+150.8000E+03,-92.51007E+00
+151.0000E+03,-93.43384E+00
+151.2000E+03,-91.07635E+00
+151.4000E+03,-89.66858E+00
+151.6000E+03,-90.37506E+00
+151.8000E+03,-91.73279E+00
+152.0000E+03,-93.38196E+00
+152.2000E+03,-95.32135E+00
+152.4000E+03,-96.01318E+00
+152.6000E+03,-94.27216E+00
+152.8000E+03,-93.54767E+00
+153.0000E+03,-96.89850E+00
+153.2000E+03,-103.13263E+00
+153.4000E+03,-106.46393E+00
+153.6000E+03,-104.62799E+00
+153.8000E+03,-102.72339E+00
+154.0000E+03,-100.63721E+00
+154.2000E+03,-98.65570E+00
+154.4000E+03,-98.13904E+00
+154.6000E+03,-99.60968E+00
+154.8000E+03,-100.73914E+00
+155.0000E+03,-101.14868E+00
+155.2000E+03,-101.11267E+00
+155.4000E+03,-100.25513E+00
+155.6000E+03,-98.52264E+00
+155.8000E+03,-97.17682E+00
+156.0000E+03,-96.64581E+00
+156.2000E+03,-96.12000E+00
+156.4000E+03,-95.25208E+00
+156.6000E+03,-94.08020E+00
+156.8000E+03,-92.51007E+00
+157.0000E+03,-90.20538E+00
+157.2000E+03,-88.01056E+00
+157.4000E+03,-86.10077E+00
