time	V(n002)
4.365798434084576e-002	-7.120379e-001
4.365860027580070e-002	-2.139811e+000
4.365921939756899e-002	-3.414479e+000
4.365980539192704e-002	-4.371806e+000
4.366039919512444e-002	-5.073651e+000
4.366061576643581e-002	-5.245345e+000
4.366073088609265e-002	-5.303989e+000
4.366085764474797e-002	-5.348520e+000
4.366094666502688e-002	-5.367858e+000
4.366104303404238e-002	-5.376841e+000
4.366113463198094e-002	-5.373984e+000
4.366127087609956e-002	-5.350816e+000
4.366140804634389e-002	-5.304811e+000
4.366159220774270e-002	-5.208014e+000
4.366177287200567e-002	-5.070254e+000
4.366208550731893e-002	-4.744068e+000
4.366240558184093e-002	-4.302141e+000
4.366288364146694e-002	-3.458099e+000
4.366343612273545e-002	-2.280421e+000
4.366413247924520e-002	-6.040481e-001
4.366472474794800e-002	8.779524e-001
4.366532460611499e-002	2.312081e+000
4.366590596011324e-002	3.520083e+000
4.366645849732899e-002	4.403529e+000
4.366701873476988e-002	4.991265e+000
4.366742806268090e-002	5.199354e+000
4.366777708817721e-002	5.210764e+000
4.366810855921456e-002	5.074604e+000
4.366867194047586e-002	4.588848e+000
4.366921351686364e-002	3.846785e+000
4.367000075355997e-002	2.375508e+000
4.367071974527544e-002	7.811139e-001
4.367132508958001e-002	-6.616214e-001
4.367194560350497e-002	-2.102641e+000
4.367256925316505e-002	-3.391752e+000
4.367315563227137e-002	-4.355743e+000
4.367375040317680e-002	-5.065328e+000
4.367396776922622e-002	-5.239458e+000
4.367409380462194e-002	-5.304470e+000
4.367421691382467e-002	-5.348356e+000
4.367430293496993e-002	-5.367371e+000
4.367439903803436e-002	-5.376950e+000
4.367448825474045e-002	-5.375517e+000
4.367460196917773e-002	-5.359412e+000
4.367472065985532e-002	-5.325986e+000
4.367486275609254e-002	-5.263131e+000
4.367502458428007e-002	-5.159648e+000
4.367527088297669e-002	-4.946797e+000
4.367549966628349e-002	-4.680619e+000
4.367595723289709e-002	-3.971890e+000
4.367658338389777e-002	-2.753511e+000
4.367719060455206e-002	-1.360331e+000
4.367776040835475e-002	5.942354e-002
4.367835972651419e-002	1.546601e+000
4.367896305718047e-002	2.916840e+000
4.367951624628521e-002	3.952390e+000
4.368009433406785e-002	4.713822e+000
4.368068931518140e-002	5.150782e+000
4.368105462252450e-002	5.219246e+000
4.368140775558547e-002	5.112329e+000
4.368187343536849e-002	4.775543e+000
4.368232051762216e-002	4.237827e+000
4.368306477272331e-002	2.968985e+000
4.368385571399621e-002	1.304316e+000
4.368447940549549e-002	-1.598299e-001
4.368513103676770e-002	-1.697898e+000
4.368577031005887e-002	-3.077202e+000
4.368635550741881e-002	-4.115114e+000
4.368695934855155e-002	-4.879492e+000
4.368748513302209e-002	-5.293218e+000
4.368765921942152e-002	-5.362367e+000
4.368777709884247e-002	-5.376237e+000
4.368790087627512e-002	-5.370121e+000
4.368801707317634e-002	-5.348393e+000
4.368812302685676e-002	-5.313228e+000
4.368826313385686e-002	-5.245454e+000
4.368840811866753e-002	-5.146776e+000
4.368868817446678e-002	-4.889403e+000
4.368895607665010e-002	-4.555209e+000
4.368949188101674e-002	-3.650634e+000
4.369031941099173e-002	-1.911170e+000
4.369096228677997e-002	-3.642027e-001
4.369152962064592e-002	1.058492e+000
4.369210558506748e-002	2.423840e+000
4.369267586475652e-002	3.590438e+000
4.369322815869967e-002	4.452522e+000
4.369378632825570e-002	5.016794e+000
4.369418509910242e-002	5.204730e+000
4.369453889674740e-002	5.203880e+000
4.369487798406680e-002	5.045115e+000
4.369554132670727e-002	4.404553e+000
4.369618766258493e-002	3.423934e+000
4.369709814434875e-002	1.588341e+000
4.369776285865932e-002	5.541735e-002
4.369836736361366e-002	-1.383633e+000
4.369898204770391e-002	-2.750876e+000
4.369957010765349e-002	-3.859339e+000
4.370018243927606e-002	-4.718108e+000
4.370074473994930e-002	-5.238370e+000
4.370093551285106e-002	-5.334343e+000
4.370112808698540e-002	-5.369808e+000
4.370128375948734e-002	-5.364784e+000
4.370145376748218e-002	-5.322213e+000
4.370165832873510e-002	-5.225018e+000
4.370188164222347e-002	-5.054202e+000
4.370228153690128e-002	-4.613350e+000
4.370266549542665e-002	-4.036789e+000
4.370324348362625e-002	-2.919667e+000
4.370391663245435e-002	-1.387280e+000
4.370450573964745e-002	7.377993e-002
4.370512020447982e-002	1.595620e+000
4.370572321600155e-002	2.958938e+000
4.370627605038013e-002	3.984780e+000
4.370685177080755e-002	4.741503e+000
4.370738837193116e-002	5.141732e+000
4.370775893087220e-002	5.220089e+000
4.370811813064723e-002	5.125225e+000
4.370857086132207e-002	4.814416e+000
4.370901895643366e-002	4.295440e+000
4.370971218714298e-002	3.150320e+000
4.371045907840973e-002	1.611826e+000
4.371108166344208e-002	1.633967e-001
4.371173744733690e-002	-1.399396e+000
4.371232907585079e-002	-2.719006e+000
4.371291052501566e-002	-3.822443e+000
4.371351796189171e-002	-4.677267e+000
4.371414528793358e-002	-5.258986e+000
4.371430082831280e-002	-5.336588e+000
4.371449322757193e-002	-5.369689e+000
4.371465100930391e-002	-5.363927e+000
4.371482689139799e-002	-5.318192e+000
4.371504196066822e-002	-5.211302e+000
4.371528908196874e-002	-5.024510e+000
4.371553661406903e-002	-4.765247e+000
4.371586146373026e-002	-4.315372e+000
4.371632834277268e-002	-3.500924e+000
4.371683367980166e-002	-2.434400e+000
4.371754867419120e-002	-7.233310e-001
4.371814809336328e-002	7.747598e-001
4.371875579230115e-002	2.234272e+000
4.371935055811685e-002	3.480863e+000
4.371990479614974e-002	4.378217e+000
4.372046751694253e-002	4.978750e+000
4.372088290792189e-002	5.197174e+000
4.372122682876480e-002	5.214467e+000
4.372155134375232e-002	5.087716e+000
4.372210588810885e-002	4.623824e+000
4.372264121169837e-002	3.908969e+000
4.372338306235381e-002	2.542346e+000
4.372419267146935e-002	7.584162e-001
4.372481735492669e-002	-7.234888e-001
4.372545460844202e-002	-2.196488e+000
4.372607627278632e-002	-3.467430e+000
4.372666194926444e-002	-4.410740e+000
4.372725429430677e-002	-5.098443e+000
4.372744560590382e-002	-5.246808e+000
4.372756662372729e-002	-5.307093e+000
4.372768905216669e-002	-5.349440e+000
4.372777953339056e-002	-5.368519e+000
4.372787766855266e-002	-5.376900e+000
4.372797551613732e-002	-5.372766e+000
4.372811262084471e-002	-5.347176e+000
4.372825900924431e-002	-5.294594e+000
4.372845142142873e-002	-5.186834e+000
4.372865136344249e-002	-5.024889e+000
4.372897620018613e-002	-4.658500e+000
4.372940957250485e-002	-4.008994e+000
4.372991689351308e-002	-3.042721e+000
4.373054408234855e-002	-1.628432e+000
4.373113826999367e-002	-1.621322e-001
4.373175325466942e-002	1.373168e+000
4.373232289001188e-002	2.694436e+000
4.373287601851791e-002	3.774946e+000
4.373345417629738e-002	4.607033e+000
4.373400837041962e-002	5.092231e+000
4.373439002855304e-002	5.217049e+000
4.373476635555688e-002	5.161072e+000
4.373514304336033e-002	4.945480e+000
4.373562109446527e-002	4.449603e+000
4.373627390183935e-002	3.451469e+000
4.373700328813789e-002	2.013715e+000
4.373763222155520e-002	5.794643e-001
4.373822490228973e-002	-8.406414e-001
4.373882907811263e-002	-2.234058e+000
4.373944033706855e-002	-3.478857e+000
4.374002616006087e-002	-4.418797e+000
4.374061806765294e-002	-5.101225e+000
4.374081888619742e-002	-5.254807e+000
4.374093847814919e-002	-5.312626e+000
4.374106478571939e-002	-5.354060e+000
4.374115192987761e-002	-5.370974e+000
4.374124610364098e-002	-5.377762e+000
4.374133633494510e-002	-5.373697e+000
4.374145402547900e-002	-5.353348e+000
4.374157668853596e-002	-5.314300e+000
4.374172842469298e-002	-5.240336e+000
4.374190240428684e-002	-5.117075e+000
4.374221020425039e-002	-4.817744e+000
4.374250566080819e-002	-4.424791e+000
4.374309327450113e-002	-3.397025e+000
4.374371524256880e-002	-2.071246e+000
4.374432885522372e-002	-5.862980e-001
4.374490038723242e-002	8.500642e-001
4.374548195597271e-002	2.246070e+000
4.374606199253062e-002	3.462690e+000
4.374661486130425e-002	4.362672e+000
4.374717665850133e-002	4.970036e+000
4.374759160147848e-002	5.194207e+000
4.374793800327023e-002	5.215995e+000
4.374826574345196e-002	5.092705e+000
4.374880411722992e-002	4.653221e+000
4.374932152031527e-002	3.976531e+000
4.375004473280451e-002	2.666258e+000
4.375084432327612e-002	9.221029e-001
4.375146779575483e-002	-5.544561e-001
4.375210822104775e-002	-2.039631e+000
4.375280578899321e-002	-3.464554e+000
4.375345761433915e-002	-4.495959e+000
4.375405766839902e-002	-5.181357e+000
4.375408711390977e-002	-5.204532e+000
4.375414600493128e-002	-5.238778e+000
4.375421499183159e-002	-5.275303e+000
4.375428986881125e-002	-5.308852e+000
4.375438092912570e-002	-5.340144e+000
4.375449374952999e-002	-5.364601e+000
4.375462729968135e-002	-5.373556e+000
4.375477996870624e-002	-5.352918e+000
4.375504963174771e-002	-5.257465e+000
4.375522182135936e-002	-5.157180e+000
4.375539688388198e-002	-5.014833e+000
4.375557053243388e-002	-4.831426e+000
4.375591782953768e-002	-4.368913e+000
4.375625678959298e-002	-3.806201e+000
4.375677537946755e-002	-2.756278e+000
4.375740130721954e-002	-1.304324e+000
4.375798041556150e-002	1.388441e-001
4.375858635502688e-002	1.636512e+000
4.375920117646430e-002	3.017440e+000
4.375975689729496e-002	4.034985e+000
4.376033297044352e-002	4.777149e+000
4.376084410561860e-002	5.147821e+000
4.376120851672552e-002	5.221184e+000
4.376156067655656e-002	5.128425e+000
4.376201461571431e-002	4.818462e+000
4.376246328392566e-002	4.302167e+000
4.376314257489875e-002	3.186796e+000
4.376387675711738e-002	1.681527e+000
4.376449872798559e-002	2.372033e-001
4.376509156022601e-002	-1.181184e+000
4.376568953609689e-002	-2.533583e+000
4.376628423686340e-002	-3.693005e+000
4.376690019391031e-002	-4.604674e+000
4.376749864760693e-002	-5.204836e+000
4.376769368849490e-002	-5.316446e+000
4.376789468830729e-002	-5.368868e+000
4.376799685371225e-002	-5.375944e+000
4.376812716249668e-002	-5.357444e+000
4.376838778006553e-002	-5.264441e+000
4.376861273161786e-002	-5.131564e+000
4.376878596906140e-002	-4.987330e+000
4.376895762520615e-002	-4.800607e+000
4.376930093749566e-002	-4.333291e+000
4.376964759824766e-002	-3.748063e+000
4.377017561992739e-002	-2.665452e+000
4.377081808329884e-002	-1.162612e+000
4.377139878554665e-002	2.876890e-001
4.377200334720804e-002	1.771948e+000
4.377263934536749e-002	3.173770e+000
4.377320004509719e-002	4.162467e+000
4.377377568615014e-002	4.863439e+000
4.377422525125391e-002	5.162915e+000
4.377458355493383e-002	5.221686e+000
4.377492720517896e-002	5.125036e+000
4.377539630150183e-002	4.795951e+000
4.377585200160588e-002	4.263010e+000
4.377652423909131e-002	3.146842e+000
4.377725469502141e-002	1.639851e+000
4.377787544991650e-002	1.960065e-001
4.377852986764066e-002	-1.364452e+000
4.377912252086556e-002	-2.689539e+000
4.377970562925152e-002	-3.801201e+000
4.378031404540817e-002	-4.668059e+000
4.378091751677092e-002	-5.236712e+000
4.378110991168975e-002	-5.333867e+000
4.378132143340240e-002	-5.373105e+000
4.378142418481139e-002	-5.371592e+000
4.378157235360584e-002	-5.339420e+000
4.378177848952356e-002	-5.255341e+000
4.378195979616294e-002	-5.141660e+000
4.378216563606360e-002	-4.963737e+000
4.378239282229843e-002	-4.704253e+000
4.378278575480062e-002	-4.132264e+000
4.378317452145600e-002	-3.427315e+000
4.378377277974389e-002	-2.126804e+000
4.378446709615710e-002	-4.464629e-001
4.378511700457634e-002	1.174732e+000
4.378570572499395e-002	2.557657e+000
4.378626979126186e-002	3.682563e+000
4.378686349102071e-002	4.564250e+000
4.378741492258928e-002	5.071887e+000
4.378780049425397e-002	5.212958e+000
4.378818475542876e-002	5.169953e+000
4.378855064511536e-002	4.969537e+000
4.378906967480173e-002	4.438282e+000
4.378972529902454e-002	3.438887e+000
4.379046409222775e-002	1.978603e+000
4.379109434188615e-002	5.391775e-001
4.379168705731313e-002	-8.809167e-001
4.379229058049924e-002	-2.269874e+000
4.379289981015594e-002	-3.496997e+000
4.379354649723402e-002	-4.508729e+000
4.379413224277822e-002	-5.176149e+000
4.379416550578608e-002	-5.202356e+000
4.379423203180179e-002	-5.241037e+000
4.379430904514145e-002	-5.281072e+000
4.379439064486496e-002	-5.316181e+000
4.379448435156646e-002	-5.346105e+000
4.379459816888648e-002	-5.367342e+000
4.379474028710872e-002	-5.371791e+000
4.379490046484345e-002	-5.341220e+000
4.379522082031292e-002	-5.202048e+000
4.379541214250658e-002	-5.068679e+000
4.379563437691444e-002	-4.853817e+000
4.379583926261196e-002	-4.598815e+000
4.379624903400698e-002	-3.961611e+000
4.379665071616765e-002	-3.196980e+000
4.379729543606376e-002	-1.751873e+000
4.379790470429802e-002	-2.574856e-001
4.379853625941908e-002	1.319854e+000
4.379910642382335e-002	2.647969e+000
4.379966147317085e-002	3.740698e+000
4.380024055383765e-002	4.585835e+000
4.380079170249963e-002	5.080801e+000
4.380117501595183e-002	5.214551e+000
4.380155465981453e-002	5.166298e+000
4.380192514616667e-002	4.959763e+000
4.380242777425962e-002	4.443851e+000
4.380307183122778e-002	3.463464e+000
4.380380766322289e-002	2.013651e+000
4.380443848385295e-002	5.759215e-001
4.380503132175271e-002	-8.442767e-001
4.380563564134232e-002	-2.237546e+000
4.380624666603061e-002	-3.481121e+000
4.380683242485237e-002	-4.420109e+000
4.380742419764541e-002	-5.099883e+000
4.380763494342072e-002	-5.259983e+000
4.380774791973014e-002	-5.314507e+000
4.380785699907275e-002	-5.350710e+000
4.380794273766566e-002	-5.368374e+000
4.380803460189863e-002	-5.376720e+000
4.380812241542645e-002	-5.373712e+000
4.380827223734879e-002	-5.346963e+000
4.380842211521206e-002	-5.294420e+000
4.380860657466131e-002	-5.192309e+000
4.380880498840128e-002	-5.036988e+000
4.380906032398372e-002	-4.767283e+000
4.380939624841689e-002	-4.304620e+000
4.380982934425724e-002	-3.551656e+000
4.381035504950360e-002	-2.445705e+000
4.381103845314992e-002	-8.159057e-001
4.381162874820196e-002	6.614097e-001
4.381223085985841e-002	2.108231e+000
4.381291752292627e-002	3.532906e+000
4.381354217479973e-002	4.505206e+000
4.381411447087562e-002	5.055727e+000
4.381450879750033e-002	5.208547e+000
4.381491042999409e-002	5.167160e+000
4.381527229533456e-002	4.967803e+000
4.381581466448918e-002	4.405311e+000
4.381647946777702e-002	3.380734e+000
4.381722006823902e-002	1.903893e+000
4.381784894408743e-002	4.612912e-001
4.381844152079664e-002	-9.583841e-001
4.381904349516590e-002	-2.338035e+000
4.381964896665904e-002	-3.548831e+000
4.382028052766332e-002	-4.526242e+000
4.382086620022480e-002	-5.164669e+000
4.382102223627401e-002	-5.274212e+000
4.382113539130699e-002	-5.323761e+000
4.382124445990231e-002	-5.356250e+000
4.382134119859062e-002	-5.372417e+000
4.382144316046936e-002	-5.376004e+000
4.382156686218527e-002	-5.362572e+000
4.382172028182352e-002	-5.319432e+000
4.382191474935237e-002	-5.225682e+000
4.382211576467317e-002	-5.085094e+000
4.382230624780678e-002	-4.900372e+000
4.382267300539269e-002	-4.422937e+000
4.382316195326431e-002	-3.608168e+000
4.382363767438743e-002	-2.628507e+000
4.382435969874634e-002	-9.204687e-001
4.382496190331958e-002	5.819107e-001
4.382557700398916e-002	2.065854e+000
4.382624950677716e-002	3.483555e+000
4.382681814019764e-002	4.401609e+000
4.382739370239559e-002	5.000905e+000
4.382780382058945e-002	5.202513e+000
4.382815431515163e-002	5.206623e+000
4.382848676218935e-002	5.060961e+000
4.382907827400746e-002	4.527284e+000
4.382965014900934e-002	3.709453e+000
4.383052451787062e-002	2.021919e+000
4.383120434801630e-002	4.875565e-001
4.383179987766808e-002	-9.365605e-001
4.383240654337247e-002	-2.327913e+000
4.383301382333997e-002	-3.543490e+000
4.383364751478099e-002	-4.525180e+000
4.383423311463721e-002	-5.183699e+000
4.383432764224760e-002	-5.244318e+000
4.383442155727532e-002	-5.291140e+000
4.383451503610363e-002	-5.328399e+000
4.383461340014801e-002	-5.355733e+000
4.383472485146653e-002	-5.370895e+000
4.383488258336674e-002	-5.365504e+000
4.383507533529119e-002	-5.316833e+000
4.383533843932501e-002	-5.188733e+000
4.383550946013395e-002	-5.063983e+000
4.383570962792825e-002	-4.869043e+000
4.383592951479292e-002	-4.596457e+000
4.383632135312625e-002	-3.990746e+000
4.383673066452024e-002	-3.215191e+000
4.383735580464011e-002	-1.820586e+000
4.383796176722995e-002	-3.360288e-001
4.383853218203813e-002	1.094900e+000
4.383910888844371e-002	2.458330e+000
4.383967733763524e-002	3.615056e+000
4.384022961552025e-002	4.469461e+000
4.384078714970385e-002	5.024769e+000
4.384118465099126e-002	5.206246e+000
4.384153870477540e-002	5.200596e+000
4.384187800727014e-002	5.041612e+000
4.384249081175151e-002	4.454014e+000
4.384315711345971e-002	3.455675e+000
4.384400937383156e-002	1.759735e+000
4.384466434855548e-002	2.563137e-001
4.384525689081996e-002	-1.160261e+000
4.384585620278179e-002	-2.517184e+000
4.384645221711966e-002	-3.681661e+000
4.384706874059906e-002	-4.597847e+000
4.384766481041338e-002	-5.201463e+000
4.384785041398558e-002	-5.311546e+000
4.384802773850460e-002	-5.363577e+000
4.384812928887223e-002	-5.375138e+000
4.384825551055667e-002	-5.365607e+000
4.384847074196564e-002	-5.305178e+000
4.384871060358628e-002	-5.185228e+000
4.384886479647347e-002	-5.071645e+000
4.384906209194254e-002	-4.879257e+000
4.384930585192536e-002	-4.576564e+000
4.384969785589118e-002	-3.967633e+000
4.385011088576060e-002	-3.179635e+000
4.385074243262377e-002	-1.764301e+000
4.385134719768963e-002	-2.805635e-001
4.385198036448747e-002	1.301525e+000
4.385255048262354e-002	2.631502e+000
4.385310621938136e-002	3.728635e+000
4.385368572752341e-002	4.578357e+000
4.385423715298453e-002	5.077519e+000
4.385462117972144e-002	5.214027e+000
4.385500183098282e-002	5.167922e+000
4.385537086626434e-002	4.963646e+000
4.385588022338646e-002	4.441984e+000
4.385652412921947e-002	3.462113e+000
4.385726398339042e-002	2.003334e+000
4.385789552083885e-002	5.633821e-001
4.385848834113724e-002	-8.567918e-001
4.385909244754904e-002	-2.248710e+000
4.385970286628385e-002	-3.489374e+000
4.386028860974551e-002	-4.426142e+000
4.386088015237752e-002	-5.104102e+000
4.386108462337776e-002	-5.259338e+000
4.386119521369932e-002	-5.312942e+000
4.386130409746802e-002	-5.349577e+000
4.386139079009162e-002	-5.367860e+000
4.386148365511440e-002	-5.376594e+000
4.386157502170474e-002	-5.373558e+000
4.386172629119166e-002	-5.346132e+000
4.386188271560439e-002	-5.290236e+000
4.386206908581049e-002	-5.185240e+000
4.386226830869607e-002	-5.026981e+000
4.386252110906456e-002	-4.755877e+000
4.386287642338616e-002	-4.260015e+000
4.386330501653505e-002	-3.505953e+000
4.386384621609880e-002	-2.355874e+000
4.386453600196122e-002	-7.022915e-001
4.386512706589126e-002	7.771609e-001
4.386572782077455e-002	2.220831e+000
4.386632286344674e-002	3.469928e+000
4.386687749068075e-002	4.370756e+000
4.386744078328090e-002	4.975750e+000
4.386785255543887e-002	5.195008e+000
4.386820079078557e-002	5.214100e+000
4.386853093703267e-002	5.086679e+000
4.386907729950031e-002	4.633078e+000
4.386960208611410e-002	3.935904e+000
4.387035214217137e-002	2.559177e+000
4.387116704462820e-002	7.671899e-001
4.387179208024066e-002	-7.150140e-001
4.387242997022561e-002	-2.189966e+000
4.387305224323582e-002	-3.463098e+000
4.387363792980018e-002	-4.407587e+000
4.387423040241129e-002	-5.096621e+000
4.387442267942134e-002	-5.246116e+000
4.387454309494970e-002	-5.306317e+000
4.387466626128837e-002	-5.349175e+000
4.387475522894337e-002	-5.368172e+000
4.387485264344260e-002	-5.376854e+000
4.387494831736664e-002	-5.373556e+000
4.387507644017846e-002	-5.351464e+000
4.387521335323950e-002	-5.305850e+000
4.387538635001785e-002	-5.216379e+000
4.387556547821583e-002	-5.080040e+000
4.387591634097705e-002	-4.711517e+000
4.387624264134770e-002	-4.253457e+000
4.387675014291639e-002	-3.337389e+000
4.387732698253976e-002	-2.090055e+000
4.387794364225679e-002	-5.945255e-001
4.387851837016137e-002	8.493840e-001
4.387910278140100e-002	2.251733e+000
4.387968318356191e-002	3.468100e+000
4.388023599930746e-002	4.366471e+000
4.388079763010856e-002	4.972016e+000
4.388121154982068e-002	5.194469e+000
4.388155847410837e-002	5.215355e+000
4.388188695021863e-002	5.090752e+000
4.388242770345552e-002	4.646946e+000
4.388294730645815e-002	3.964413e+000
4.388367429850716e-002	2.643038e+000
4.388447511399255e-002	8.929091e-001
4.388509868491566e-002	-5.844556e-001
4.388573811200206e-002	-2.064888e+000
4.388643997619338e-002	-3.493979e+000
4.388708334187026e-002	-4.506160e+000
4.388768449841417e-002	-5.187233e+000
4.388771118960311e-002	-5.208091e+000
4.388776457198099e-002	-5.238941e+000
4.388783315663023e-002	-5.275161e+000
4.388790657207824e-002	-5.308084e+000
4.388799875774124e-002	-5.339843e+000
4.388811156934742e-002	-5.364458e+000
4.388824394149637e-002	-5.373528e+000
4.388839639418651e-002	-5.353279e+000
4.388866440221446e-002	-5.259171e+000
4.388883797181781e-002	-5.158670e+000
4.388901145156563e-002	-5.018249e+000
4.388918574782663e-002	-4.834694e+000
4.388953434034864e-002	-4.371438e+000
4.388987337644607e-002	-3.809413e+000
4.389039003245600e-002	-2.764414e+000
4.389101580008786e-002	-1.313730e+000
4.389159511322280e-002	1.296014e-001
4.389220138825258e-002	1.628621e+000
4.389281482495297e-002	3.007905e+000
4.389337021222699e-002	4.027020e+000
4.389394637905373e-002	4.771644e+000
4.389446148575871e-002	5.146903e+000
4.389482630044404e-002	5.221053e+000
4.389517899512187e-002	5.128356e+000
4.389563253575134e-002	4.818870e+000
4.389608101472192e-002	4.302921e+000
4.389676100421514e-002	3.186522e+000
4.389749574351614e-002	1.680133e+000
4.389811777410348e-002	2.356442e-001
4.389871059275877e-002	-1.182667e+000
4.389930853118598e-002	-2.534834e+000
4.389990316058414e-002	-3.693890e+000
4.390051907473415e-002	-4.605164e+000
4.390111773981469e-002	-5.205296e+000
4.390131198981948e-002	-5.316687e+000
4.390150794603442e-002	-5.368346e+000
4.390161006922039e-002	-5.375937e+000
4.390173966253279e-002	-5.358484e+000
4.390199884915758e-002	-5.268640e+000
4.390221512197576e-002	-5.144037e+000
4.390238372803207e-002	-5.006621e+000
4.390255856322681e-002	-4.819602e+000
4.390290823361631e-002	-4.349397e+000
4.390325200245749e-002	-3.773965e+000
4.390377308506386e-002	-2.711864e+000
4.390440957713399e-002	-1.228713e+000
4.390499011966600e-002	2.197003e-001
4.390559579851331e-002	1.711392e+000
4.390622215000621e-002	3.104000e+000
4.390678056940195e-002	4.105982e+000
4.390735573205754e-002	4.825094e+000
4.390783255300238e-002	5.155911e+000
4.390819327533413e-002	5.221651e+000
4.390854047585229e-002	5.127573e+000
4.390900019468246e-002	4.810408e+000
4.390945167991588e-002	4.288090e+000
4.391012535628047e-002	3.178317e+000
4.391085542530802e-002	1.679165e+000
4.391147673600362e-002	2.358354e-001
4.391206967238950e-002	-1.182798e+000
4.391266768920721e-002	-2.535143e+000
4.391326231875147e-002	-3.694172e+000
4.391387824102018e-002	-4.605393e+000
4.391447695197267e-002	-5.205979e+000
4.391466821205093e-002	-5.315950e+000
4.391486423060832e-002	-5.368098e+000
4.391496662938826e-002	-5.376027e+000
4.391509648067535e-002	-5.358895e+000
4.391535618324953e-002	-5.268924e+000
4.391557999073596e-002	-5.139586e+000
4.391574693018067e-002	-5.002947e+000
4.391592155985492e-002	-4.815297e+000
4.391627081920344e-002	-4.344019e+000
4.391661749445833e-002	-3.762161e+000
4.391713796234537e-002	-2.699055e+000
4.391777928482442e-002	-1.202405e+000
4.391836070636361e-002	2.486303e-001
4.391896658022665e-002	1.738770e+000
4.391959693277637e-002	3.134984e+000
4.392015627495647e-002	4.131028e+000
4.392073157513037e-002	4.842163e+000
4.392119622428205e-002	5.158979e+000
4.392155589958663e-002	5.221727e+000
4.392190159763489e-002	5.126657e+000
4.392236450114404e-002	4.805287e+000
4.392281739816644e-002	4.279310e+000
4.392349006008096e-002	3.168226e+000
4.392421972198270e-002	1.667593e+000
4.392484078191697e-002	2.247973e-001
4.392549707876105e-002	-1.340662e+000
4.392609004678454e-002	-2.668731e+000
4.392667419554914e-002	-3.786009e+000
4.392728321907552e-002	-4.660089e+000
4.392787752207315e-002	-5.229052e+000
4.392806571788133e-002	-5.327384e+000
4.392828455088532e-002	-5.372981e+000
4.392837885578183e-002	-5.373905e+000
4.392852708497225e-002	-5.344619e+000
4.392874954237291e-002	-5.258107e+000
4.392892454412951e-002	-5.151361e+000
4.392912599972308e-002	-4.981917e+000
4.392932279580687e-002	-4.763667e+000
4.392971638797446e-002	-4.207873e+000
4.393008458417873e-002	-3.559271e+000
4.393066034832924e-002	-2.333662e+000
4.393132914088001e-002	-7.332806e-001
4.393191276296102e-002	7.293119e-001
4.393250832244767e-002	2.164068e+000
4.393311626921869e-002	3.446480e+000
4.393367353173890e-002	4.357791e+000
4.393423971973514e-002	4.971057e+000
4.393465161041506e-002	5.193439e+000
4.393500194290421e-002	5.214415e+000
4.393533465062939e-002	5.087797e+000
4.393587318786808e-002	4.644922e+000
4.393638904087033e-002	3.965151e+000
4.393713397986589e-002	2.606840e+000
4.393794489164933e-002	8.307739e-001
4.393856942315166e-002	-6.494290e-001
4.393920804601259e-002	-2.130557e+000
4.393983355304794e-002	-3.419256e+000
4.394041939774876e-002	-4.375590e+000
4.394101312705705e-002	-5.075204e+000
4.394123338776910e-002	-5.248752e+000
4.394134877879059e-002	-5.306801e+000
4.394147571183310e-002	-5.350408e+000
4.394156431238413e-002	-5.368994e+000
4.394165932644872e-002	-5.377253e+000
4.394174875588876e-002	-5.373939e+000
4.394188771186889e-002	-5.349549e+000
4.394202445452339e-002	-5.302750e+000
4.394221326090962e-002	-5.201849e+000
4.394239392124064e-002	-5.062814e+000
4.394269667060526e-002	-4.744732e+000
4.394302392921848e-002	-4.291619e+000
4.394349183032145e-002	-3.465615e+000
4.394404056776583e-002	-2.296278e+000
4.394473648811074e-002	-6.221087e-001
4.394532883556040e-002	8.601884e-001
4.394592909405317e-002	2.296777e+000
4.394651130904081e-002	3.509157e+000
4.394706390876500e-002	4.395882e+000
4.394762446699929e-002	4.987447e+000
4.394803443305392e-002	5.198348e+000
4.394838375840297e-002	5.211641e+000
4.394871554642731e-002	5.077466e+000
4.394927200719607e-002	4.602814e+000
4.394980613231211e-002	3.877572e+000
4.395058457865365e-002	2.431850e+000
4.395131639791133e-002	8.145174e-001
4.395192443214622e-002	-6.331480e-001
4.395254800804108e-002	-2.082186e+000
4.395317939091235e-002	-3.388726e+000
4.395376704866891e-002	-4.355537e+000
4.395436306123001e-002	-5.066426e+000
4.395457999956472e-002	-5.240058e+000
4.395470572269575e-002	-5.304794e+000
4.395482889894697e-002	-5.348605e+000
4.395491504491700e-002	-5.367586e+000
4.395501103975668e-002	-5.377078e+000
4.395510040045372e-002	-5.375540e+000
4.395521510913783e-002	-5.359092e+000
4.395533478929457e-002	-5.325031e+000
4.395547886011476e-002	-5.260636e+000
4.395564232620439e-002	-5.154957e+000
4.395589269035450e-002	-4.936060e+000
4.395612536463583e-002	-4.662105e+000
4.395659071319850e-002	-3.934829e+000
4.395720570659323e-002	-2.730790e+000
4.395781714138849e-002	-1.322866e+000
4.395838799247444e-002	1.005532e-001
4.395898740283227e-002	1.585506e+000
4.395959694844011e-002	2.963027e+000
4.396015160193541e-002	3.991027e+000
4.396072911106217e-002	4.747593e+000
4.396126417714646e-002	5.144817e+000
4.396162841177691e-002	5.221835e+000
4.396198067832257e-002	5.130352e+000
4.396243151430322e-002	4.824735e+000
