x-axis,MATH
Hertz,dBV
+9.24000E+03,-94.54964E+00
+9.26000E+03,-91.85257E+00
+9.28000E+03,-93.67493E+00
+9.30000E+03,-102.46040E+00
+9.32000E+03,-101.29089E+00
+9.34000E+03,-93.89740E+00
+9.36000E+03,-92.48062E+00
+9.38000E+03,-92.64450E+00
+9.40000E+03,-98.43010E+00
+9.42000E+03,-95.67421E+00
+9.44000E+03,-90.19989E+00
+9.46000E+03,-88.80013E+00
+9.48000E+03,-89.06906E+00
+9.50000E+03,-93.65967E+00
+9.52000E+03,-93.83369E+00
+9.54000E+03,-95.55511E+00
+9.56000E+03,-96.51237E+00
+9.58000E+03,-93.16345E+00
+9.60000E+03,-93.20793E+00
+9.62000E+03,-95.51399E+00
+9.64000E+03,-96.54694E+00
+9.66000E+03,-95.25169E+00
+9.68000E+03,-93.81950E+00
+9.70000E+03,-93.33656E+00
+9.72000E+03,-82.94930E+00
+9.74000E+03,-73.35121E+00
+9.76000E+03,-67.72789E+00
+9.78000E+03,-64.51920E+00
+9.80000E+03,-63.28506E+00
+9.82000E+03,-63.84193E+00
+9.84000E+03,-66.60461E+00
+9.86000E+03,-71.86211E+00
+9.88000E+03,-80.58266E+00
+9.90000E+03,-89.26735E+00
+9.92000E+03,-93.84155E+00
+9.94000E+03,-97.41455E+00
+9.96000E+03,-96.01257E+00
+9.98000E+03,-97.55905E+00
+10.00000E+03,-98.19069E+00
+10.02000E+03,-94.93889E+00
+10.04000E+03,-93.29094E+00
+10.06000E+03,-88.84102E+00
+10.08000E+03,-89.13643E+00
+10.10000E+03,-93.81386E+00
+10.12000E+03,-98.79555E+00
+10.14000E+03,-101.33224E+00
+10.16000E+03,-99.47289E+00
+10.18000E+03,-98.24669E+00
+10.20000E+03,-94.40102E+00
+10.22000E+03,-93.29369E+00
+10.24000E+03,-96.68549E+00
+10.26000E+03,-98.83675E+00
+10.28000E+03,-97.61169E+00
+10.30000E+03,-96.85219E+00
+10.32000E+03,-96.09688E+00
+10.34000E+03,-96.24031E+00
+10.36000E+03,-98.11424E+00
+10.38000E+03,-99.29306E+00
+10.40000E+03,-95.46021E+00
+10.42000E+03,-91.59920E+00
+10.44000E+03,-89.89113E+00
+10.46000E+03,-92.39830E+00
+10.48000E+03,-99.98360E+00
+10.50000E+03,-102.65106E+00
+10.52000E+03,-98.43933E+00
+10.54000E+03,-95.49782E+00
+10.56000E+03,-95.70000E+00
+10.58000E+03,-96.42456E+00
+10.60000E+03,-94.72557E+00
+10.62000E+03,-93.73238E+00
+10.64000E+03,-92.03682E+00
+10.66000E+03,-90.62225E+00
+10.68000E+03,-87.40051E+00
+10.70000E+03,-79.36203E+00
+10.72000E+03,-70.20065E+00
+10.74000E+03,-63.76427E+00
+10.76000E+03,-60.18257E+00
+10.78000E+03,-58.84300E+00
+10.80000E+03,-59.44481E+00
